sample_id,label,source_dataset,label_type,latitude,longitude,acquisition_time,firms_observation_id,cloud_cover,industrial_distance_km,osm_industrial_type,bands,image_path,quality,notes
wf_sen2fire_0087,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.524297,23.876211,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0087.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_32_13.npz (43065 fire px)
wf_sen2fire_0088,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.528594,23.859219,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0088.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_32_14.npz (60489 fire px)
wf_sen2fire_0089,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.501445,23.865273,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0089.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_32_15.npz (68189 fire px)
wf_sen2fire_0090,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.506523,23.828945,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0090.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_32_16.npz (31581 fire px)
wf_sen2fire_0091,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.565508,23.903359,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0091.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_7_11.npz (2904 fire px)
wf_sen2fire_0092,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.5575,23.879141,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0092.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_7_12.npz (30096 fire px)
wf_sen2fire_0093,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.539531,23.867422,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0093.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_7_13.npz (138457 fire px)
wf_sen2fire_0094,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.544023,23.855313,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0094.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_7_14.npz (128557 fire px)
wf_sen2fire_0095,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.552813,23.834219,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0095.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_7_15.npz (39160 fire px)
wf_sen2fire_0096,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.558281,23.870352,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0096.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_7_16.npz (37873 fire px)
wf_sen2fire_0097,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.56043,23.819375,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0097.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_7_17.npz (9405 fire px)
wf_sen2fire_0098,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.536016,23.868008,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0098.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_8_10.npz (125019 fire px)
wf_sen2fire_0099,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.536211,23.861367,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0099.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_8_11.npz (174982 fire px)
wf_sen2fire_0100,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.526836,23.859414,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0100.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_8_12.npz (202365 fire px)
wf_sen2fire_0101,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.516094,23.862344,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0101.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_8_13.npz (222167 fire px)
wf_sen2fire_0102,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.519609,23.86,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0102.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_8_14.npz (257475 fire px)
wf_sen2fire_0103,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.527422,23.856484,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0103.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_8_15.npz (218239 fire px)
wf_sen2fire_0104,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.525664,23.862344,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0104.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_8_16.npz (226051 fire px)
wf_sen2fire_0105,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.531133,23.826602,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0105.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_8_17.npz (73820 fire px)
wf_sen2fire_0106,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.524883,23.90043,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0106.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_8_9.npz (19008 fire px)
wf_sen2fire_0107,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.523711,23.866836,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0107.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_9_10.npz (201709 fire px)
wf_sen2fire_0108,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.515703,23.855703,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0108.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_9_11.npz (179974 fire px)
wf_sen2fire_0109,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.519023,23.860391,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0109.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_9_12.npz (190473 fire px)
wf_sen2fire_0110,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.525469,23.860195,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0110.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_9_13.npz (166314 fire px)
wf_sen2fire_0111,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.520586,23.861172,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0111.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_9_14.npz (253135 fire px)
wf_sen2fire_0112,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.518242,23.858047,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0112.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_9_15.npz (251399 fire px)
wf_sen2fire_0113,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.509453,23.858828,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0113.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_9_16.npz (206087 fire px)
wf_sen2fire_0114,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.511602,23.838516,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0114.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_9_17.npz (112192 fire px)
wf_sen2fire_0115,WILDFIRE,SEN2FIRE,GROUND_TRUTH,38.545195,23.894375,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0115.npz,GOOD,Sen2Fire genuine wildfire: scene1/scene1/scene_1_patch_9_9.npz (30633 fire px)
wf_sen2fire_0116,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.327344,149.816406,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0116.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_10_7.npz (29100 fire px)
wf_sen2fire_0117,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.327344,149.760352,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0117.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_10_8.npz (10379 fire px)
wf_sen2fire_0118,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.272266,149.815625,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0118.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_15_10.npz (19600 fire px)
wf_sen2fire_0119,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.262695,149.755078,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0119.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_15_11.npz (5194 fire px)
wf_sen2fire_0120,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.339062,149.822852,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0120.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_16_10.npz (11300 fire px)
wf_sen2fire_0121,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.337695,149.755078,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0121.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_16_11.npz (5194 fire px)
wf_sen2fire_0122,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.281641,149.821094,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0122.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_16_5.npz (86402 fire px)
wf_sen2fire_0123,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.274414,149.7875,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0123.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_16_6.npz (102854 fire px)
wf_sen2fire_0124,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.261328,149.758789,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0124.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_16_7.npz (8918 fire px)
wf_sen2fire_0125,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.306641,149.824805,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0125.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_17_5.npz (118908 fire px)
wf_sen2fire_0126,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.303711,149.78457,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0126.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_17_6.npz (172814 fire px)
wf_sen2fire_0127,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.336328,149.758789,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0127.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_17_7.npz (8918 fire px)
wf_sen2fire_0128,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.30625,149.832031,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0128.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_18_5.npz (63994 fire px)
wf_sen2fire_0129,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.30293,149.790234,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0129.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_18_6.npz (150035 fire px)
wf_sen2fire_0130,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.268555,149.758789,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0130.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_18_7.npz (17199 fire px)
wf_sen2fire_0131,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.346484,149.834961,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0131.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_19_5.npz (5624 fire px)
wf_sen2fire_0132,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.341797,149.80918,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0132.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_19_6.npz (27277 fire px)
wf_sen2fire_0133,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.336914,149.758789,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0133.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_19_7.npz (12285 fire px)
wf_sen2fire_0134,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.261133,149.792578,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0134.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_2_10.npz (49381 fire px)
wf_sen2fire_0135,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.261133,149.755078,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0135.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_2_11.npz (5989 fire px)
wf_sen2fire_0136,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.261719,149.822461,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0136.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_2_9.npz (31270 fire px)
wf_sen2fire_0137,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.297461,149.836719,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0137.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_21_24.npz (21854 fire px)
wf_sen2fire_0138,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.301172,149.802734,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0138.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_21_25.npz (93884 fire px)
wf_sen2fire_0139,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.299805,149.773438,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0139.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_21_26.npz (45374 fire px)
wf_sen2fire_0140,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.30293,149.791602,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0140.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_3_10.npz (163800 fire px)
wf_sen2fire_0141,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.306055,149.755078,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0141.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_3_11.npz (15529 fire px)
wf_sen2fire_0142,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.289844,149.839453,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0142.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_3_8.npz (20776 fire px)
wf_sen2fire_0143,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.298828,149.809375,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0143.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_3_9.npz (154209 fire px)
wf_sen2fire_0144,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.314062,149.784375,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0144.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_4_10.npz (117803 fire px)
wf_sen2fire_0145,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.336133,149.755078,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0145.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_4_11.npz (5141 fire px)
wf_sen2fire_0146,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.347852,149.839453,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0146.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_4_8.npz (2438 fire px)
wf_sen2fire_0147,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.314258,149.822461,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0147.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_4_9.npz (83662 fire px)
wf_sen2fire_0148,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.347266,149.776563,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0148.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_5_10.npz (6000 fire px)
wf_sen2fire_0149,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.347266,149.841016,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0149.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_5_9.npz (2730 fire px)
wf_sen2fire_0150,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.304688,149.822266,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0150.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_6_3.npz (55272 fire px)
wf_sen2fire_0151,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.304688,149.764063,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0151.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_6_4.npz (28616 fire px)
wf_sen2fire_0152,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.256055,149.816406,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0152.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_9_7.npz (18000 fire px)
wf_sen2fire_0153,WILDFIRE,SEN2FIRE,GROUND_TRUTH,-35.256055,149.760352,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0153.npz,GOOD,Sen2Fire genuine wildfire: scene2/scene2/scene_2_patch_9_8.npz (6420 fire px)
wf_sen2fire_0154,WILDFIRE,SEN2FIRE,GROUND_TRUTH,39.848867,-121.456563,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0154.npz,GOOD,Sen2Fire genuine wildfire: scene3/scene3/scene_3_patch_1_10.npz (27822 fire px)
wf_sen2fire_0155,WILDFIRE,SEN2FIRE,GROUND_TRUTH,39.849453,-121.394648,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0155.npz,GOOD,Sen2Fire genuine wildfire: scene3/scene3/scene_3_patch_1_23.npz (16258 fire px)
wf_sen2fire_0156,WILDFIRE,SEN2FIRE,GROUND_TRUTH,39.848281,-121.429609,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0156.npz,GOOD,Sen2Fire genuine wildfire: scene3/scene3/scene_3_patch_1_24.npz (59730 fire px)
wf_sen2fire_0157,WILDFIRE,SEN2FIRE,GROUND_TRUTH,39.849258,-121.436055,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0157.npz,GOOD,Sen2Fire genuine wildfire: scene3/scene3/scene_3_patch_1_25.npz (40914 fire px)
wf_sen2fire_0158,WILDFIRE,SEN2FIRE,GROUND_TRUTH,39.850039,-121.461836,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0158.npz,GOOD,Sen2Fire genuine wildfire: scene3/scene3/scene_3_patch_1_26.npz (14362 fire px)
wf_sen2fire_0159,WILDFIRE,SEN2FIRE,GROUND_TRUTH,39.857852,-121.391914,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0159.npz,GOOD,Sen2Fire genuine wildfire: scene3/scene3/scene_3_patch_1_8.npz (2420 fire px)
wf_sen2fire_0160,WILDFIRE,SEN2FIRE,GROUND_TRUTH,39.850234,-121.410078,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0160.npz,GOOD,Sen2Fire genuine wildfire: scene3/scene3/scene_3_patch_1_9.npz (30386 fire px)
wf_sen2fire_0161,WILDFIRE,SEN2FIRE,GROUND_TRUTH,39.804922,-121.461445,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0161.npz,GOOD,Sen2Fire genuine wildfire: scene3/scene3/scene_3_patch_10_10.npz (56804 fire px)
wf_sen2fire_0162,WILDFIRE,SEN2FIRE,GROUND_TRUTH,39.769375,-121.389766,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0162.npz,GOOD,Sen2Fire genuine wildfire: scene3/scene3/scene_3_patch_10_2.npz (9185 fire px)
wf_sen2fire_0163,WILDFIRE,SEN2FIRE,GROUND_TRUTH,39.78793,-121.430781,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0163.npz,GOOD,Sen2Fire genuine wildfire: scene3/scene3/scene_3_patch_10_3.npz (75427 fire px)
wf_sen2fire_0164,WILDFIRE,SEN2FIRE,GROUND_TRUTH,39.786953,-121.389961,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0164.npz,GOOD,Sen2Fire genuine wildfire: scene3/scene3/scene_3_patch_10_32.npz (9900 fire px)
wf_sen2fire_0165,WILDFIRE,SEN2FIRE,GROUND_TRUTH,39.78207,-121.420039,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0165.npz,GOOD,Sen2Fire genuine wildfire: scene3/scene3/scene_3_patch_10_33.npz (64470 fire px)
wf_sen2fire_0166,WILDFIRE,SEN2FIRE,GROUND_TRUTH,39.778164,-121.446992,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0166.npz,GOOD,Sen2Fire genuine wildfire: scene3/scene3/scene_3_patch_10_34.npz (63732 fire px)
wf_sen2fire_0167,WILDFIRE,SEN2FIRE,GROUND_TRUTH,39.796523,-121.476289,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0167.npz,GOOD,Sen2Fire genuine wildfire: scene3/scene3/scene_3_patch_10_4.npz (7880 fire px)
wf_sen2fire_0168,WILDFIRE,SEN2FIRE,GROUND_TRUTH,39.827188,-121.400508,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0168.npz,GOOD,Sen2Fire genuine wildfire: scene3/scene3/scene_3_patch_10_6.npz (48757 fire px)
wf_sen2fire_0169,WILDFIRE,SEN2FIRE,GROUND_TRUTH,39.829727,-121.46457,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0169.npz,GOOD,Sen2Fire genuine wildfire: scene3/scene3/scene_3_patch_10_7.npz (43103 fire px)
wf_sen2fire_0170,WILDFIRE,SEN2FIRE,GROUND_TRUTH,39.813711,-121.400898,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0170.npz,GOOD,Sen2Fire genuine wildfire: scene3/scene3/scene_3_patch_10_8.npz (45298 fire px)
wf_sen2fire_0171,WILDFIRE,SEN2FIRE,GROUND_TRUTH,39.803359,-121.426289,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0171.npz,GOOD,Sen2Fire genuine wildfire: scene3/scene3/scene_3_patch_10_9.npz (146997 fire px)
wf_sen2fire_0172,WILDFIRE,SEN2FIRE,GROUND_TRUTH,39.76,-121.458711,2024-03-15T10:30:00Z,,8.0,,,"B02,B03,B04,B08,B11,B12",samples\wf_sen2fire_0172.npz,GOOD,Sen2Fire genuine wildfire: scene3/scene3/scene_3_patch_11_10.npz (219 fire px)
